InteractionID	UniprotID_A	UniprotName_A	GeneName_A	UniprotID_B	UniprotName_B	GeneName_B	Experiments	Methods	Publications	3DStructures	CurationEvents
3336282	P62993	GRB2_HUMAN	GRB2	Q96P48	ARAP1_HUMAN	ARAP1	4	3	3	0	4
3336284	P62993	GRB2_HUMAN	GRB2	Q9Y5K6	CD2AP_HUMAN	CD2AP	7	6	4	0	7
3336287	P62993	GRB2_HUMAN	GRB2	Q38SD2	LRRK1_HUMAN	LRRK1	4	3	3	0	4
3336290	P62993	GRB2_HUMAN	GRB2	Q8TF42	UBS3B_HUMAN	UBASH3B	4	2	3	0	6
3336298	P62993	GRB2_HUMAN	GRB2	Q06187	BTK_HUMAN	BTK	4	4	2	0	4
3337689	P62993	GRB2_HUMAN	GRB2	P46527	CDN1B_HUMAN	CDKN1B	4	4	2	0	5
3340733	P62993	GRB2_HUMAN	GRB2	O75674	TM1L1_HUMAN	TOM1L1	4	3	2	0	4
3351686	P62993	GRB2_HUMAN	GRB2	Q6IBN1	Q6IBN1_HUMAN	HNRPK	4	4	2	0	4
3351689	P62993	GRB2_HUMAN	GRB2	Q9UJM3	ERRFI_HUMAN	ERRFI1	10	5	5	0	14
3351691	P62993	GRB2_HUMAN	GRB2	P15941	MUC1_HUMAN	MUC1	5	5	2	0	5
3351697	P62993	GRB2_HUMAN	GRB2	Q8WUM4	PDC6I_HUMAN	PDCD6IP	3	2	2	0	3
3351699	P62993	GRB2_HUMAN	GRB2	Q13905	RPGF1_HUMAN	RAPGEF1	8	7	4	0	8
3351714	P62993	GRB2_HUMAN	GRB2	Q8TF74	WIPF2_HUMAN	WIPF2	6	4	4	0	6
3360369	P62993	GRB2_HUMAN	GRB2	Q9H792	PEAK1_HUMAN	PEAK1	3	2	2	0	3
3360371	P62993	GRB2_HUMAN	GRB2	Q96RF0	SNX18_HUMAN	SNX18	3	2	2	0	3
3360373	P62993	GRB2_HUMAN	GRB2	Q8N1I0	DOCK4_HUMAN	DOCK4	4	3	3	0	4
3360375	P62993	GRB2_HUMAN	GRB2	A6NGB9	WIPF3_HUMAN	WIPF3	3	2	2	0	3
3360378	P62993	GRB2_HUMAN	GRB2	Q96JJ3	ELMO2_HUMAN	ELMO2	3	2	2	0	3
3360381	P62993	GRB2_HUMAN	GRB2	P35568	IRS1_HUMAN	IRS1	9	6	6	0	10
3360384	P62993	GRB2_HUMAN	GRB2	Q9H7D0	DOCK5_HUMAN	DOCK5	2	2	2	0	2
3360387	P62993	GRB2_HUMAN	GRB2	P19174	PLCG1_HUMAN	PLCG1	7	4	5	0	7
3360389	P62993	GRB2_HUMAN	GRB2	Q9Y2X7	GIT1_HUMAN	GIT1	3	3	2	0	4
3360394	P62993	GRB2_HUMAN	GRB2	Q13480	GAB1_HUMAN	GAB1	2	2	2	0	2
3360398	P62993	GRB2_HUMAN	GRB2	Q8WU20	FRS2_HUMAN	FRS2	11	6	9	0	11
3360404	P62993	GRB2_HUMAN	GRB2	Q9Y4H2	IRS2_HUMAN	IRS2	4	4	3	0	4
3360416	P62993	GRB2_HUMAN	GRB2	Q05209	PTN12_HUMAN	PTPN12	5	4	2	0	5
3360419	P62993	GRB2_HUMAN	GRB2	P42338	PK3CB_HUMAN	PIK3CB	3	2	2	0	3
3360420	P62993	GRB2_HUMAN	GRB2	P42336	PK3CA_HUMAN	PIK3CA	4	2	3	0	4
3360423	P62993	GRB2_HUMAN	GRB2	O14654	IRS4_HUMAN	IRS4	4	3	2	0	5
3360432	P62993	GRB2_HUMAN	GRB2	Q75VX8	GARE2_HUMAN	GAREM2	3	2	2	0	3
3360434	P62993	GRB2_HUMAN	GRB2	Q99816	TS101_HUMAN	TSG101	3	2	2	0	3
3360440	P62993	GRB2_HUMAN	GRB2	O43426	SYNJ1_HUMAN	SYNJ1	4	3	3	0	4
3360444	P62993	GRB2_HUMAN	GRB2	Q6ZUJ8	BCAP_HUMAN	PIK3AP1	4	3	3	0	4
3374812	P62993	GRB2_HUMAN	GRB2	Q12774	ARHG5_HUMAN	ARHGEF5	4	4	2	0	6
3386499	P62993	GRB2_HUMAN	GRB2	Q8TAK6	OLIG1_HUMAN	OLIG1	2	2	2	0	2
3386510	P62993	GRB2_HUMAN	GRB2	Q66PJ3	AR6P4_HUMAN	ARL6IP4	4	4	2	0	4
3386663	P62993	GRB2_HUMAN	GRB2	Q5H9K5	ZMAT1_HUMAN	ZMAT1	2	2	2	0	2
3386825	P62993	GRB2_HUMAN	GRB2	Q9Y5E4	PCDB5_HUMAN	PCDHB5	3	3	2	0	3
3386871	P62993	GRB2_HUMAN	GRB2	Q9BRT2	UQCC2_HUMAN	UQCC2	3	3	2	0	3
3386877	P62993	GRB2_HUMAN	GRB2	Q96SW2	CRBN_HUMAN	CRBN	3	3	2	0	3
3386960	P62993	GRB2_HUMAN	GRB2	Q5BJH2	TM128_HUMAN	TMEM128	5	5	2	0	5
3386989	P62993	GRB2_HUMAN	GRB2	P55072	TERA_HUMAN	VCP	5	5	2	0	5
3387021	P62993	GRB2_HUMAN	GRB2	P06400	RB_HUMAN	RB1	6	6	2	0	6
3417372	P62993	GRB2_HUMAN	GRB2	P42768	WASP_HUMAN	WAS	5	3	4	0	6
3418001	P62993	GRB2_HUMAN	GRB2	Q14289	FAK2_HUMAN	PTK2B	4	3	4	0	4
3418025	P62993	GRB2_HUMAN	GRB2	P09619	PGFRB_HUMAN	PDGFRB	7	6	4	0	7
3418046	P62993	GRB2_HUMAN	GRB2	P34152	FAK1_MOUSE	Ptk2	3	2	2	0	3
3562184	P62993	GRB2_HUMAN	GRB2	P43403	ZAP70_HUMAN	ZAP70	3	2	2	0	3
3562192	P62993	GRB2_HUMAN	GRB2	O14492	SH2B2_HUMAN	SH2B2	3	3	2	0	3
3564499	P62993	GRB2_HUMAN	GRB2	Q96B97	SH3K1_HUMAN	SH3KBP1	3	2	2	0	3
3570930	P62993	GRB2_HUMAN	GRB2	P20273	CD22_HUMAN	CD22	3	2	2	0	4
3573264	P62993	GRB2_HUMAN	GRB2	P16234	PGFRA_HUMAN	PDGFRA	3	2	2	0	3
3654329	P62993	GRB2_HUMAN	GRB2	P45984	MK09_HUMAN	MAPK9	2	1	2	0	2
3665132	P62993	GRB2_HUMAN	GRB2	J3QS41	J3QS41_HUMAN	HELZ	2	1	2	0	2
3722823	P62993	GRB2_HUMAN	GRB2	P60709	ACTB_HUMAN	ACTB	2	1	2	0	2
3321449	P62995	TRA2B_HUMAN	TRA2B	P61981	1433G_HUMAN	YWHAG	4	4	2	0	4
3321612	P62995	TRA2B_HUMAN	TRA2B	P63104	1433Z_HUMAN	YWHAZ	5	4	2	0	5
3366649	P62995	TRA2B_HUMAN	TRA2B	P84103	SRSF3_HUMAN	SRSF3	3	2	3	0	5
3366651	P62995	TRA2B_HUMAN	TRA2B	Q13247	SRSF6_HUMAN	SRSF6	2	2	2	0	4
3366890	P62995	TRA2B_HUMAN	TRA2B	P38159	RBMX_HUMAN	RBMX	5	5	4	0	8
3371586	P62995	TRA2B_HUMAN	TRA2B	P78362	SRPK2_HUMAN	SRPK2	3	2	2	0	3
3422279	P62995	TRA2B_HUMAN	TRA2B	Q15287	RNPS1_HUMAN	RNPS1	6	5	3	0	7
3313141	P63000	RAC1_HUMAN	RAC1	Q9UQB8	BAIP2_HUMAN	BAIAP2	8	6	6	0	9
3313426	P63000	RAC1_HUMAN	RAC1	Q13153	PAK1_HUMAN	PAK1	33	7	32	0	39
3320523	P63000	RAC1_HUMAN	RAC1	Q92556	ELMO1_HUMAN	ELMO1	2	1	2	0	4
3324682	P63000	RAC1_HUMAN	RAC1	P52757	CHIO_HUMAN	CHN2	7	6	2	0	9
3324683	P63000	RAC1_HUMAN	RAC1	P17252	KPCA_HUMAN	PRKCA	2	2	2	0	2
3328590	P63000	RAC1_HUMAN	RAC1	Q01105	SET_HUMAN	SET	5	4	2	0	11
3335565	P63000	RAC1_HUMAN	RAC1	Q13177	PAK2_HUMAN	PAK2	8	5	5	0	8
3351889	P63000	RAC1_HUMAN	RAC1	Q9NR80	ARHG4_HUMAN	ARHGEF4	3	3	2	0	3
3351902	P63000	RAC1_HUMAN	RAC1	P52306	GDS1_HUMAN	RAP1GDS1	6	4	5	0	7
3351904	P63000	RAC1_HUMAN	RAC1	Q7Z6J0	SH3R1_HUMAN	SH3RF1	4	4	3	0	4
3365640	P63000	RAC1_HUMAN	RAC1	P98170	XIAP_HUMAN	XIAP	6	4	3	0	8
3377652	P63000	RAC1_HUMAN	RAC1	Q03135	CAV1_HUMAN	CAV1	3	2	3	0	5
3417573	P63000	RAC1_HUMAN	RAC1	Q61036	PAK3_MOUSE	Pak3	2	2	2	0	2
3550190	P63000	RAC1_HUMAN	RAC1	P13498	CY24A_HUMAN	CYBA	3	3	3	0	3
3550380	P63000	RAC1_HUMAN	RAC1	O60890	OPHN1_HUMAN	OPHN1	2	2	2	0	2
3552116	P63000	RAC1_HUMAN	RAC1	Q13009	TIAM1_HUMAN	TIAM1	3	3	2	0	3
3553871	P63000	RAC1_HUMAN	RAC1	O75962	TRIO_HUMAN	TRIO	4	3	3	1	4
3554055	P63000	RAC1_HUMAN	RAC1	P63000	RAC1_HUMAN	RAC1	3	3	2	1	3
3563088	P63000	RAC1_HUMAN	RAC1	Q9Y6R4	M3K4_HUMAN	MAP3K4	2	2	2	0	2
3738129	P63000	RAC1_HUMAN	RAC1	Q9Y617	SERC_HUMAN	PSAT1	2	1	2	0	2
3799118	P63000	RAC1_HUMAN	RAC1	Q15052	ARHG6_HUMAN	ARHGEF6	2	1	2	0	2
3205619	P63010	AP2B1_HUMAN	AP2B1	Q5SW96	ARH_HUMAN	LDLRAP1	4	4	3	0	7
3332895	P63010	AP2B1_HUMAN	AP2B1	Q15811	ITSN1_HUMAN	ITSN1	2	1	2	0	3
3349303	P63010	AP2B1_HUMAN	AP2B1	P62743	AP2S1_MOUSE	Ap2s1	2	2	2	3	2
3349304	P63010	AP2B1_HUMAN	AP2B1	P84092	AP2M1_RAT	Ap2m1	3	3	3	5	3
3432567	P63027	VAMP2_HUMAN	VAMP2	Q12846	STX4_HUMAN	STX4	10	6	6	0	10
3422294	P63092	GNAS2_HUMAN	GNAS	P63092	GNAS2_HUMAN	GNAS	2	2	2	0	2
3363537	P63096	GNAI1_HUMAN	GNAI1	O43566	RGS14_HUMAN	RGS14	8	6	5	4	9
3432079	P63096	GNAI1_HUMAN	GNAI1	Q9Y4H4	GPSM3_HUMAN	GPSM3	7	7	2	0	7
3572886	P63096	GNAI1_HUMAN	GNAI1	P04899	GNAI2_HUMAN	GNAI2	2	2	2	0	2
3572887	P63096	GNAI1_HUMAN	GNAI1	P08754	GNAI3_HUMAN	GNAI3	3	3	3	0	4
3572890	P63096	GNAI1_HUMAN	GNAI1	Q14344	GNA13_HUMAN	GNA13	2	2	2	0	2
3649529	P63096	GNAI1_HUMAN	GNAI1	Q86YR5	GPSM1_HUMAN	GPSM1	2	2	2	0	3
3340749	P63098	CANB1_HUMAN	PPP3R1	Q08209	PP2BA_HUMAN	PPP3CA	11	10	8	6	11
3312647	P63104	1433Z_HUMAN	YWHAZ	P32927	IL3RB_HUMAN	CSF2RB	3	3	2	0	4
3312668	P63104	1433Z_HUMAN	YWHAZ	P07359	GP1BA_HUMAN	GP1BA	8	5	5	0	8
3312755	P63104	1433Z_HUMAN	YWHAZ	P04049	RAF1_HUMAN	RAF1	32	12	23	0	34
3312811	P63104	1433Z_HUMAN	YWHAZ	Q63767	BCAR1_RAT	Bcar1	2	2	2	0	2
3312837	P63104	1433Z_HUMAN	YWHAZ	P30305	MPIP2_HUMAN	CDC25B	12	6	8	0	13
3313575	P63104	1433Z_HUMAN	YWHAZ	Q9GZV5	WWTR1_HUMAN	WWTR1	2	2	2	0	2
3313663	P63104	1433Z_HUMAN	YWHAZ	P29353	SHC1_HUMAN	SHC1	2	1	2	0	2
3313741	P63104	1433Z_HUMAN	YWHAZ	P22681	CBL_HUMAN	CBL	5	4	4	0	6
3314098	P63104	1433Z_HUMAN	YWHAZ	P23528	COF1_HUMAN	CFL1	4	3	2	0	4
3314099	P63104	1433Z_HUMAN	YWHAZ	P53667	LIMK1_HUMAN	LIMK1	4	3	2	0	4
3314650	P63104	1433Z_HUMAN	YWHAZ	P49815	TSC2_HUMAN	TSC2	11	7	7	0	14
3314862	P63104	1433Z_HUMAN	YWHAZ	Q00536	CDK16_HUMAN	CDK16	4	4	3	0	5
3316279	P63104	1433Z_HUMAN	YWHAZ	P27448	MARK3_HUMAN	MARK3	16	7	9	0	20
3316282	P63104	1433Z_HUMAN	YWHAZ	Q7KZI7	MARK2_HUMAN	MARK2	8	7	5	0	9
3316288	P63104	1433Z_HUMAN	YWHAZ	Q02241	KIF23_HUMAN	KIF23	6	4	4	0	6
3316290	P63104	1433Z_HUMAN	YWHAZ	Q9P0L2	MARK1_HUMAN	MARK1	4	4	2	0	4
3316706	P63104	1433Z_HUMAN	YWHAZ	P98177	FOXO4_HUMAN	FOXO4	2	2	2	0	3
3318545	P63104	1433Z_HUMAN	YWHAZ	Q92974	ARHG2_HUMAN	ARHGEF2	4	4	3	0	4
3318658	P63104	1433Z_HUMAN	YWHAZ	P00533	EGFR_HUMAN	EGFR	10	8	7	0	11
3319867	P63104	1433Z_HUMAN	YWHAZ	P30304	MPIP1_HUMAN	CDC25A	4	4	2	0	4
3319885	P63104	1433Z_HUMAN	YWHAZ	Q86W92	LIPB1_HUMAN	PPFIBP1	2	2	2	0	2
3319887	P63104	1433Z_HUMAN	YWHAZ	Q9Y4H2	IRS2_HUMAN	IRS2	4	4	4	0	4
3319891	P63104	1433Z_HUMAN	YWHAZ	P62158	CALM_HUMAN	CALM3	2	2	2	0	2
3319906	P63104	1433Z_HUMAN	YWHAZ	P31327	CPSM_HUMAN	CPS1	2	2	2	0	2
3319907	P63104	1433Z_HUMAN	YWHAZ	O95544	NADK_HUMAN	NADK	3	3	2	0	3
3319926	P63104	1433Z_HUMAN	YWHAZ	P07910	HNRPC_HUMAN	HNRNPC	2	2	2	0	2
3319927	P63104	1433Z_HUMAN	YWHAZ	P09651	ROA1_HUMAN	HNRNPA1	2	2	2	0	2
3319933	P63104	1433Z_HUMAN	YWHAZ	P23396	RS3_HUMAN	RPS3	2	2	2	0	2
3319941	P63104	1433Z_HUMAN	YWHAZ	Q13310	PABP4_HUMAN	PABPC4	3	3	2	0	3
3319951	P63104	1433Z_HUMAN	YWHAZ	P33176	KINH_HUMAN	KIF5B	6	5	3	0	6
3319961	P63104	1433Z_HUMAN	YWHAZ	P60709	ACTB_HUMAN	ACTB	4	3	4	0	5
3319963	P63104	1433Z_HUMAN	YWHAZ	Q16658	FSCN1_HUMAN	FSCN1	2	1	2	0	3
3319976	P63104	1433Z_HUMAN	YWHAZ	P25705	ATPA_HUMAN	ATP5A1	5	5	3	0	6
3319977	P63104	1433Z_HUMAN	YWHAZ	P06576	ATPB_HUMAN	ATP5B	2	2	2	0	2
3319993	P63104	1433Z_HUMAN	YWHAZ	P07900	HS90A_HUMAN	HSP90AA1	2	2	2	0	2
3319996	P63104	1433Z_HUMAN	YWHAZ	P04792	HSPB1_HUMAN	HSPB1	4	4	3	0	5
3319998	P63104	1433Z_HUMAN	YWHAZ	P62937	PPIA_HUMAN	PPIA	2	2	2	0	2
3320017	P63104	1433Z_HUMAN	YWHAZ	Q5PRF9	SMAG2_HUMAN	SAMD4B	5	3	4	0	5
3320024	P63104	1433Z_HUMAN	YWHAZ	Q13625	ASPP2_HUMAN	TP53BP2	3	3	3	0	3
3320026	P63104	1433Z_HUMAN	YWHAZ	P42345	MTOR_HUMAN	MTOR	2	2	2	0	2
3320028	P63104	1433Z_HUMAN	YWHAZ	O96013	PAK4_HUMAN	PAK4	6	5	3	0	6
3320069	P63104	1433Z_HUMAN	YWHAZ	Q14152	EIF3A_HUMAN	EIF3A	2	2	2	0	2
3320083	P63104	1433Z_HUMAN	YWHAZ	P00558	PGK1_HUMAN	PGK1	2	2	2	0	2
3320106	P63104	1433Z_HUMAN	YWHAZ	O60343	TBCD4_HUMAN	TBC1D4	2	2	2	0	3
3320111	P63104	1433Z_HUMAN	YWHAZ	P31947	1433S_HUMAN	SFN	4	4	4	0	4
3321613	P63104	1433Z_HUMAN	YWHAZ	P07437	TBB5_HUMAN	TUBB	4	3	2	0	4
3321617	P63104	1433Z_HUMAN	YWHAZ	O00273	DFFA_HUMAN	DFFA	5	4	2	0	5
3321660	P63104	1433Z_HUMAN	YWHAZ	P05783	K1C18_HUMAN	KRT18	4	4	4	0	4
3323608	P63104	1433Z_HUMAN	YWHAZ	P68431	H31_HUMAN	HIST1H3J	6	5	3	0	8
3324866	P63104	1433Z_HUMAN	YWHAZ	P63104	1433Z_HUMAN	YWHAZ	8	6	7	1	9
3324867	P63104	1433Z_HUMAN	YWHAZ	P62258	1433E_HUMAN	YWHAE	15	7	13	0	17
3327629	P63104	1433Z_HUMAN	YWHAZ	P10636	TAU_HUMAN	MAPT	10	7	5	0	14
3328262	P63104	1433Z_HUMAN	YWHAZ	Q13094	LCP2_HUMAN	LCP2	2	2	2	0	2
3332077	P63104	1433Z_HUMAN	YWHAZ	Q9NX09	DDIT4_HUMAN	DDIT4	2	2	2	0	2
3332118	P63104	1433Z_HUMAN	YWHAZ	Q9Y3M2	CBY1_HUMAN	CBY1	2	1	2	0	2
3335454	P63104	1433Z_HUMAN	YWHAZ	Q8WYL5	SSH1_HUMAN	SSH1	2	2	2	0	2
3349310	P63104	1433Z_HUMAN	YWHAZ	Q5S007	LRRK2_HUMAN	LRRK2	8	6	5	0	11
3351103	P63104	1433Z_HUMAN	YWHAZ	P35579	MYH9_HUMAN	MYH9	2	2	2	0	3
3351116	P63104	1433Z_HUMAN	YWHAZ	P61981	1433G_HUMAN	YWHAG	5	4	5	0	5
3351129	P63104	1433Z_HUMAN	YWHAZ	P27348	1433T_HUMAN	YWHAQ	5	4	4	0	6
3351134	P63104	1433Z_HUMAN	YWHAZ	P31946	1433B_HUMAN	YWHAB	7	5	6	0	9
3391991	P63104	1433Z_HUMAN	YWHAZ	O95613	PCNT_HUMAN	PCNT	2	2	2	0	2
3391992	P63104	1433Z_HUMAN	YWHAZ	Q9BRK5	CAB45_HUMAN	SDF4	2	2	2	0	2
3391993	P63104	1433Z_HUMAN	YWHAZ	Q8WWL2	SPIR2_HUMAN	SPIRE2	2	2	2	0	2
3391994	P63104	1433Z_HUMAN	YWHAZ	Q86SE9	PCGF5_HUMAN	PCGF5	2	2	2	0	2
3391995	P63104	1433Z_HUMAN	YWHAZ	O00203	AP3B1_HUMAN	AP3B1	2	2	2	0	2
3391996	P63104	1433Z_HUMAN	YWHAZ	Q9H9Q2	CSN7B_HUMAN	COPS7B	2	2	2	0	2
3391997	P63104	1433Z_HUMAN	YWHAZ	A6H8Y1	BDP1_HUMAN	BDP1	2	2	2	0	2
3391998	P63104	1433Z_HUMAN	YWHAZ	Q96MM7	H6ST2_HUMAN	HS6ST2	2	2	2	0	2
3391999	P63104	1433Z_HUMAN	YWHAZ	Q14683	SMC1A_HUMAN	SMC1A	2	2	2	0	2
3392000	P63104	1433Z_HUMAN	YWHAZ	Q96IY1	NSL1_HUMAN	NSL1	2	2	2	0	2
3392001	P63104	1433Z_HUMAN	YWHAZ	P61619	S61A1_HUMAN	SEC61A1	2	2	2	0	2
3392002	P63104	1433Z_HUMAN	YWHAZ	P53618	COPB_HUMAN	COPB1	2	2	2	0	2
3392003	P63104	1433Z_HUMAN	YWHAZ	A0JNW5	UH1BL_HUMAN	UHRF1BP1L	2	2	2	0	2
3394551	P63104	1433Z_HUMAN	YWHAZ	Q96DI7	SNR40_HUMAN	SNRNP40	2	2	2	0	2
3394552	P63104	1433Z_HUMAN	YWHAZ	Q5THK1	PR14L_HUMAN	PRR14L	2	2	2	0	2
3394553	P63104	1433Z_HUMAN	YWHAZ	Q6ZNJ1	NBEL2_HUMAN	NBEAL2	2	2	2	0	2
3394554	P63104	1433Z_HUMAN	YWHAZ	P18433	PTPRA_HUMAN	PTPRA	2	2	2	0	2
3394555	P63104	1433Z_HUMAN	YWHAZ	Q9BRL6	SRSF8_HUMAN	SRSF8	2	2	2	0	2
3394556	P63104	1433Z_HUMAN	YWHAZ	Q8IXQ5	KLHL7_HUMAN	KLHL7	2	2	2	0	2
3394557	P63104	1433Z_HUMAN	YWHAZ	P49761	CLK3_HUMAN	CLK3	2	2	2	0	2
3394558	P63104	1433Z_HUMAN	YWHAZ	Q86UT8	CCD84_HUMAN	CCDC84	2	2	2	0	2
3394559	P63104	1433Z_HUMAN	YWHAZ	Q8NCJ5	SPRY3_HUMAN	SPRYD3	2	2	2	0	2
3394560	P63104	1433Z_HUMAN	YWHAZ	Q5T8P6	RBM26_HUMAN	RBM26	2	2	2	0	2
3394561	P63104	1433Z_HUMAN	YWHAZ	Q99633	PRP18_HUMAN	PRPF18	2	2	2	0	2
3394562	P63104	1433Z_HUMAN	YWHAZ	Q9Y5L4	TIM13_HUMAN	TIMM13	2	2	2	0	2
3394564	P63104	1433Z_HUMAN	YWHAZ	Q9P2N5	RBM27_HUMAN	RBM27	2	2	2	0	2
3394565	P63104	1433Z_HUMAN	YWHAZ	Q92733	PRCC_HUMAN	PRCC	2	2	2	0	2
3394566	P63104	1433Z_HUMAN	YWHAZ	Q7L804	RFIP2_HUMAN	RAB11FIP2	2	2	2	0	2
3394567	P63104	1433Z_HUMAN	YWHAZ	Q6UX04	CWC27_HUMAN	CWC27	2	2	2	0	2
3394568	P63104	1433Z_HUMAN	YWHAZ	O43379	WDR62_HUMAN	WDR62	2	2	2	0	2
3394570	P63104	1433Z_HUMAN	YWHAZ	Q9UBV7	B4GT7_HUMAN	B4GALT7	2	2	2	0	2
3394571	P63104	1433Z_HUMAN	YWHAZ	Q9UDY4	DNJB4_HUMAN	DNAJB4	2	2	2	0	2
3394572	P63104	1433Z_HUMAN	YWHAZ	Q92576	PHF3_HUMAN	PHF3	2	2	2	0	2
3549809	P63104	1433Z_HUMAN	YWHAZ	P21580	TNAP3_HUMAN	TNFAIP3	6	3	4	0	7
3568152	P63104	1433Z_HUMAN	YWHAZ	P13224	GP1BB_HUMAN	GP1BB	5	4	3	0	5
3649719	P63104	1433Z_HUMAN	YWHAZ	Q05513	KPCZ_HUMAN	PRKCZ	2	2	2	0	2
3665108	P63104	1433Z_HUMAN	YWHAZ	O43491	E41L2_HUMAN	EPB41L2	2	2	2	0	2
3665122	P63104	1433Z_HUMAN	YWHAZ	P28290	SSFA2_HUMAN	SSFA2	2	1	2	0	2
3665129	P63104	1433Z_HUMAN	YWHAZ	Q9Y4F9	FA65B_HUMAN	FAM65B	2	2	2	0	3
3665133	P63104	1433Z_HUMAN	YWHAZ	Q13111	CAF1A_HUMAN	CHAF1A	2	2	2	0	3
3665137	P63104	1433Z_HUMAN	YWHAZ	Q92905	CSN5_HUMAN	COPS5	2	2	2	0	2
3665147	P63104	1433Z_HUMAN	YWHAZ	Q9NYF3	FA53C_HUMAN	FAM53C	2	2	2	0	2
3335933	P63146	UBE2B_HUMAN	UBE2B	O75150	BRE1B_HUMAN	RNF40	3	3	2	0	7
3335934	P63146	UBE2B_HUMAN	UBE2B	Q5VTR2	BRE1A_HUMAN	RNF20	6	3	4	0	12
3335951	P63146	UBE2B_HUMAN	UBE2B	P22314	UBA1_HUMAN	UBA1	4	2	4	0	5
3335952	P63146	UBE2B_HUMAN	UBE2B	P0CG47	UBB_HUMAN	UBB	2	2	2	0	3
3336616	P63146	UBE2B_HUMAN	UBE2B	Q9NS91	RAD18_HUMAN	RAD18	22	8	14	1	24
3337177	P63146	UBE2B_HUMAN	UBE2B	Q5T4S7	UBR4_HUMAN	UBR4	2	2	2	0	2
3680583	P63146	UBE2B_HUMAN	UBE2B	Q16777	H2A2C_HUMAN	HIST2H2AC	3	2	2	0	3
3329027	P63151	2ABA_HUMAN	PPP2R2A	P30154	2AAB_HUMAN	PPP2R1B	10	5	8	0	12
3402661	P63151	2ABA_HUMAN	PPP2R2A	Q8N461	FXL16_HUMAN	FBXL16	2	2	2	0	2
3402662	P63151	2ABA_HUMAN	PPP2R2A	P02774	VTDB_HUMAN	GC	2	2	2	0	2
3402663	P63151	2ABA_HUMAN	PPP2R2A	P62857	RS28_HUMAN	RPS28	2	2	2	0	2
3402664	P63151	2ABA_HUMAN	PPP2R2A	Q9BXL8	CDCA4_HUMAN	CDCA4	3	2	3	0	3
3402665	P63151	2ABA_HUMAN	PPP2R2A	Q9BQ95	ECSIT_HUMAN	ECSIT	2	2	2	0	2
3402667	P63151	2ABA_HUMAN	PPP2R2A	Q96E09	F122A_HUMAN	FAM122A	3	2	3	0	3
3402668	P63151	2ABA_HUMAN	PPP2R2A	Q9BXF6	RFIP5_HUMAN	RAB11FIP5	2	2	2	0	2
3402669	P63151	2ABA_HUMAN	PPP2R2A	Q12948	FOXC1_HUMAN	FOXC1	2	2	2	0	2
3402670	P63151	2ABA_HUMAN	PPP2R2A	P54577	SYYC_HUMAN	YARS	2	2	2	0	2
3680718	P63151	2ABA_HUMAN	PPP2R2A	Q66LE6	2ABD_HUMAN	PPP2R2D	2	1	2	0	2
3306674	P63162	RSMN_HUMAN	SNRPN	O95400	CD2B2_HUMAN	CD2BP2	2	2	2	0	6
3307383	P63165	SUMO1_HUMAN	SUMO1	P23497	SP100_HUMAN	SP100	11	8	5	0	11
3313212	P63165	SUMO1_HUMAN	SUMO1	P63165	SUMO1_HUMAN	SUMO1	2	1	2	0	2
3313213	P63165	SUMO1_HUMAN	SUMO1	P25445	TNR6_HUMAN	FAS	4	3	2	0	4
3320221	P63165	SUMO1_HUMAN	SUMO1	Q9HC62	SENP2_HUMAN	SENP2	5	4	5	2	5
3327317	P63165	SUMO1_HUMAN	SUMO1	Q02078	MEF2A_HUMAN	MEF2A	3	3	3	0	3
3358651	P63165	SUMO1_HUMAN	SUMO1	P10275	ANDR_HUMAN	AR	4	4	2	0	8
3358758	P63165	SUMO1_HUMAN	SUMO1	Q9Y6K9	NEMO_HUMAN	IKBKG	2	2	2	0	3
3374131	P63165	SUMO1_HUMAN	SUMO1	Q7Z333	SETX_HUMAN	SETX	2	1	2	0	3
3431594	P63165	SUMO1_HUMAN	SUMO1	O75928	PIAS2_HUMAN	PIAS2	9	5	5	0	12
3546673	P63165	SUMO1_HUMAN	SUMO1	P05412	JUN_HUMAN	JUN	2	2	2	0	2
3548321	P63165	SUMO1_HUMAN	SUMO1	Q06609	RAD51_HUMAN	RAD51	3	3	2	0	3
3553938	P63165	SUMO1_HUMAN	SUMO1	Q99497	PARK7_HUMAN	PARK7	2	2	2	0	2
3559866	P63165	SUMO1_HUMAN	SUMO1	O95551	TYDP2_HUMAN	TDP2	2	2	2	0	3
3559925	P63165	SUMO1_HUMAN	SUMO1	P19438	TNR1A_HUMAN	TNFRSF1A	4	3	2	0	4
3565444	P63165	SUMO1_HUMAN	SUMO1	P11387	TOP1_HUMAN	TOP1	2	1	2	0	2
3566221	P63165	SUMO1_HUMAN	SUMO1	P04637	P53_HUMAN	TP53	3	3	3	0	3
3567942	P63165	SUMO1_HUMAN	SUMO1	P04150	GCR_HUMAN	NR3C1	2	2	2	0	2
3568591	P63165	SUMO1_HUMAN	SUMO1	Q00613	HSF1_HUMAN	HSF1	2	2	2	0	2
3570093	P63165	SUMO1_HUMAN	SUMO1	O75030	MITF_HUMAN	MITF	3	3	3	0	3
3571057	P63165	SUMO1_HUMAN	SUMO1	Q00987	MDM2_HUMAN	MDM2	2	2	2	0	2
3687267	P63165	SUMO1_HUMAN	SUMO1	Q9C035	TRIM5_HUMAN	TRIM5	2	2	2	0	2
